NEIGHBORHOOD,ZIP_CODE,PROP_TYPE,SQUARE_FEET,LOT_SIZE,NO_BEDROOMS,TOTAL_BATHS,TOTAL_PARKING_RN,FURNISHED_RN,PETS_ALLOWED_RN,SEC_DEPOSIT_RN,TERM_OF_RENTAL_RN,RENT_FEE_INCLUDES_RN,RENTAL_TERMS_RN,LIST_PRICE,Predicted_Rent
nan,2724,MF,3447,5001.0,12,7,0,nan,nan,nan,nan,nan,nan,769000.0,5896.255924885809
nan,2780,CC,1034,,2,2,0,nan,nan,nan,nan,nan,nan,325000.0,4833.131467464671
nan,2571,SF,1352,1587.0,2,2,0,nan,nan,nan,nan,nan,nan,350000.0,5138.598880857034
nan,2780,CC,2000,97885.0,3,3,0,nan,nan,nan,nan,nan,nan,519000.0,5629.901662792472
Highlands,2720,SF,3348,34809.0,4,4,0,nan,nan,nan,nan,nan,nan,575000.0,
nan,2720,SF,1856,5001.0,3,2,0,nan,nan,nan,nan,nan,nan,425000.0,5357.57656204423
nan,2720,SF,1808,3598.0,3,1,0,nan,nan,nan,nan,nan,nan,399900.0,3874.811594948904
nan,2744,SF,1517,3511.0,3,2,0,nan,nan,nan,nan,nan,nan,419900.0,5356.43544734508
The Village,2739,SF,2272,3730.0,3,3,0,nan,nan,nan,nan,nan,nan,994900.0,
East Methuen,1844,SF,2440,123275.0,3,3,0,nan,nan,nan,nan,nan,nan,849900.0,
nan,1913,MF,4249,7470.0,7,4,0,nan,nan,nan,nan,nan,nan,639900.0,7383.970431185908
nan,3841,SF,3068,61419.0,4,4,0,nan,nan,nan,nan,nan,nan,799900.0,6128.946272432935
nan,1821,SF,3574,24102.0,4,4,0,nan,nan,nan,nan,nan,nan,849900.0,7607.951679135414
nan,2155,SF,2179,4670.0,3,3,0,nan,nan,nan,nan,nan,nan,939000.0,5364.691854206161
nan,1864,CC,972,,1,1,0,nan,nan,nan,nan,nan,nan,484900.0,3396.5422026983347
nan,1810,SF,5388,32931.0,5,4,0,nan,nan,nan,nan,nan,nan,1299000.0,7591.515644000234
nan,1950,CC,2405,,3,3,0,nan,nan,nan,nan,nan,nan,1499000.0,6795.406796081927
nan,1880,CC,835,,2,1,0,nan,nan,nan,nan,nan,nan,350000.0,3734.5924240923405
nan,1970,SF,1653,3751.0,3,2,0,nan,nan,nan,nan,nan,nan,619000.0,5945.90062703556
nan,1821,CC,1050,25526.0,3,1,0,nan,nan,nan,nan,nan,nan,509000.0,4519.27891144628
nan,2144,CC,1033,,2,2,0,nan,nan,nan,nan,nan,nan,729000.0,4661.015841819964
nan,1880,SF,1530,12101.0,3,3,0,nan,nan,nan,nan,nan,nan,849900.0,6992.44946411167
nan,1970,SF,1031,2178.0,3,1,0,nan,nan,nan,nan,nan,nan,469900.0,4105.477501545139
nan,1902,CC,710,12395.0,2,1,0,nan,nan,nan,nan,nan,nan,249900.0,4347.034402626905
nan,1810,CC,1485,,2,2,0,nan,nan,nan,nan,nan,nan,599900.0,5178.256867073309
Indian Ridge,1810,SF,2592,31625.0,4,3,0,nan,nan,nan,nan,nan,nan,949900.0,
Uptown,1810,SF,1564,14549.0,2,2,0,nan,nan,nan,nan,nan,nan,729900.0,
nan,3848,CC,1981,,2,2,0,nan,nan,nan,nan,nan,nan,539000.0,4884.080204662021
nan,1510,CC,2165,,3,3,0,nan,nan,nan,nan,nan,nan,615000.0,6823.429445829398
nan,1469,SF,2298,21244.0,3,2,0,nan,nan,nan,nan,nan,nan,489900.0,6671.287782770301
nan,1826,CC,1172,,2,2,0,nan,nan,nan,nan,nan,nan,419900.0,5040.779958269084
nan,1852,CC,1466,,2,2,0,nan,nan,nan,nan,nan,nan,390000.0,5178.256867073309
nan,1826,SF,1632,8000.0,3,2,0,nan,nan,nan,nan,nan,nan,549900.0,6115.448188815701
Fox Hill,1803,SF,2213,20081.0,4,2,0,nan,nan,nan,nan,nan,nan,799900.0,
nan,1843,MF,2500,3200.0,5,2,0,nan,nan,nan,nan,nan,nan,699000.0,6178.687718263174
nan,1844,SF,2234,18034.0,3,2,0,nan,nan,nan,nan,nan,nan,650000.0,6677.293093055472
nan,1906,SF,1658,12502.0,3,2,0,nan,nan,nan,nan,nan,nan,649900.0,6260.796212492731
Mohawk Trail,1832,SF,2587,12196.0,4,3,0,nan,nan,nan,nan,nan,nan,879900.0,
nan,1844,SF,2759,9845.0,4,3,0,nan,nan,nan,nan,nan,nan,599900.0,7140.5680825820045
nan,1844,SF,1344,3398.0,3,2,0,nan,nan,nan,nan,nan,nan,489000.0,5791.154336885332
nan,2155,MF,2714,4281.0,6,2,0,nan,nan,nan,nan,nan,nan,990000.0,5404.168614125525
nan,1810,SF,1911,26484.0,3,2,0,nan,nan,nan,nan,nan,nan,825000.0,6678.490570173359
nan,1845,SF,1876,44431.0,3,2,0,nan,nan,nan,nan,nan,nan,699000.0,6671.730423226281
nan,2128,CC,1028,,2,2,0,nan,nan,nan,nan,nan,nan,625000.0,4429.600623456596
nan,1810,MF,1937,7710.0,5,2,0,nan,nan,nan,nan,nan,nan,619999.0,6389.029812825073
nan,1844,SF,1020,5489.0,2,1,0,nan,nan,nan,nan,nan,nan,525000.0,4189.917602493701
nan,1901,CC,550,1860.0,1,1,0,nan,nan,nan,nan,nan,nan,199852.0,3439.8241481205437
nan,1420,MF,2429,6756.0,4,5,0,nan,nan,nan,nan,nan,nan,325000.0,7305.302360321519
nan,1108,MF,3560,5001.0,6,3,0,nan,nan,nan,nan,nan,nan,429900.0,7025.362104550273
nan,1605,MF,3410,4293.0,9,4,0,nan,nan,nan,nan,nan,nan,699000.0,7386.057473856412
nan,1913,SF,1965,10800.0,3,3,0,nan,nan,nan,nan,nan,nan,699900.0,7409.89581893983
nan,2143,CC,1310,,3,2,0,nan,nan,nan,nan,nan,nan,874900.0,4873.05614631185
nan,1851,MF,4338,4792.0,11,3,0,nan,nan,nan,nan,nan,nan,799900.0,6936.151995611308
nan,1844,SF,2469,40823.0,4,3,0,nan,nan,nan,nan,nan,nan,919900.0,7294.6826925398
nan,1844,SF,1232,10018.0,3,2,0,nan,nan,nan,nan,nan,nan,319900.0,5989.724140902779
nan,1952,SF,2286,3502.0,5,3,0,nan,nan,nan,nan,nan,nan,939900.0,6942.304875385924
nan,1475,SF,3092,94525.0,4,2,0,nan,nan,nan,nan,nan,nan,224900.0,6559.617444576392
nan,1830,SF,1056,15002.0,2,1,0,nan,nan,nan,nan,nan,nan,455000.0,4382.75488755339
nan,1749,SF,1056,12000.0,3,1,0,nan,nan,nan,nan,nan,nan,375000.0,4493.3640209160985
nan,3052,SF,1696,45738.0,3,2,0,nan,nan,nan,nan,nan,nan,550000.0,5582.570688657766
nan,1775,SF,3892,74923.0,4,4,0,nan,nan,nan,nan,nan,nan,990000.0,7523.16739572517
Lake Matawanakee,1460,SF,2648,28127.0,4,3,0,nan,nan,nan,nan,nan,nan,995000.0,
nan,1886,SF,2712,15856.0,3,3,0,nan,nan,nan,nan,nan,nan,1399000.0,7519.8322702899695
nan,1826,SF,1164,8000.0,3,1,0,nan,nan,nan,nan,nan,nan,464990.0,4430.337287590091
nan,1368,SF,1664,435600.0,5,1,0,nan,nan,nan,nan,nan,nan,289000.0,4792.965223201777
nan,1776,SF,2522,40435.0,4,3,0,nan,nan,nan,nan,nan,nan,869000.0,7288.8555873525165
nan,1420,SF,1752,75206.0,3,2,0,nan,nan,nan,nan,nan,nan,434900.0,6287.855469826871
nan,1824,SF,864,15245.0,2,1,0,nan,nan,nan,nan,nan,nan,499900.0,4381.664414715808
nan,1469,SF,2066,43560.0,4,3,0,nan,nan,nan,nan,nan,nan,644000.0,7202.47535227835
nan,1876,CC,1009,100.0,2,1,0,nan,nan,nan,nan,nan,nan,439500.0,3889.7711347223726
Circa 1700,1748,SF,3433,127448.0,5,4,0,nan,nan,nan,nan,nan,nan,1349900.0,
nan,1863,CC,1286,,3,3,0,nan,nan,nan,nan,nan,nan,665000.0,6007.809332133502
nan,1850,SF,1367,4356.0,3,3,0,nan,nan,nan,nan,nan,nan,555000.0,6605.509364923877
Westlands,1824,SF,1149,11326.0,3,2,0,nan,nan,nan,nan,nan,nan,599999.0,
nan,1879,SF,1544,51836.0,3,1,0,nan,nan,nan,nan,nan,nan,500000.0,4612.916598259347
nan,2048,SF,1548,30052.0,3,2,0,nan,nan,nan,nan,nan,nan,549900.0,6284.659566001639
nan,1432,SF,1138,13939.0,3,1,0,nan,nan,nan,nan,nan,nan,559000.0,4518.241801863601
nan,1420,SF,1844,26001.0,3,2,0,nan,nan,nan,nan,nan,nan,499900.0,6685.433632021986
nan,1886,SF,4602,40123.0,4,4,0,nan,nan,nan,nan,nan,nan,1299000.0,7519.241933039266
"PAPERCLIP: offer instructions, home improvements, plot plan, disclosure, brochure",1886,SF,2859,40903.0,4,2,0,nan,nan,nan,nan,nan,nan,799000.0,
nan,1827,SF,2538,104544.0,4,3,0,nan,nan,nan,nan,nan,nan,759000.0,7288.8555873525165
nan,1719,SF,3971,67518.0,4,4,0,nan,nan,nan,nan,nan,nan,1199900.0,7523.16739572517
nan,1826,SF,2336,22343.0,4,2,0,nan,nan,nan,nan,nan,nan,654900.0,6483.408916416987
nan,1826,SF,1592,9000.0,4,2,0,nan,nan,nan,nan,nan,nan,524900.0,5887.144762436127
nan,1851,MF,3250,5663.0,6,2,0,nan,nan,nan,nan,nan,nan,698000.0,6341.581024241067
nan,1851,MF,4373,5580.0,8,4,0,nan,nan,nan,nan,nan,nan,589900.0,7343.20871971495
nan,2149,CC,1230,,2,2,0,nan,nan,nan,nan,nan,nan,519900.0,4672.593704894659
nan,1602,SF,2200,8923.0,4,3,0,nan,nan,nan,nan,nan,nan,535000.0,7051.100010903268
Rural Country setting on dead end dirt road,1355,SF,1548,87020.0,2,2,0,nan,nan,nan,nan,nan,nan,439000.0,
nan,1453,SF,2644,38617.0,4,3,0,nan,nan,nan,nan,nan,nan,665000.0,7283.6290267723225
nan,1473,SF,1880,3901669.0,3,2,0,nan,nan,nan,nan,nan,nan,1050000.0,6651.167148280019
nan,1420,CC,2274,,2,2,0,nan,nan,nan,nan,nan,nan,354333.0,5181.063999262578
nan,1835,SF,758,38594.0,1,1,0,nan,nan,nan,nan,nan,nan,399000.0,4036.511805035734
nan,2740,MF,3316,11309.0,0,1,0,nan,nan,nan,nan,nan,nan,325000.0,3772.0978468704766
nan,1550,MF,2016,9583.0,4,2,0,nan,nan,nan,nan,nan,nan,210000.0,6333.581736469086
nan,2190,SF,2000,5000.0,3,3,0,nan,nan,nan,nan,nan,nan,729900.0,5381.928319839621
nan,1527,MF,1237,14375.0,4,2,0,nan,nan,nan,nan,nan,nan,584900.0,5959.288329560319
nan,2421,SF,1032,7500.0,3,1,0,nan,nan,nan,nan,nan,nan,799000.0,4058.627837213916
nan,1612,SF,2279,77424.0,4,3,0,nan,nan,nan,nan,nan,nan,599900.0,7190.5212161875625
nan,3848,SF,2034,118483.0,3,3,0,nan,nan,nan,nan,nan,nan,574900.0,5629.501115973492
nan,2720,CC,717,,1,1,0,nan,nan,nan,nan,nan,nan,230000.0,3378.518000781071
nan,2333,SF,1536,28314.0,4,2,0,nan,nan,nan,nan,nan,nan,725000.0,5667.629232418969
nan,3820,CC,1751,,2,2,0,nan,nan,nan,nan,nan,nan,545000.0,4879.132520869309
Laurel Park,2885,SF,1825,8294.0,3,2,0,nan,nan,nan,nan,nan,nan,475000.0,
nan,2149,MF,3103,4151.0,5,3,0,nan,nan,nan,nan,nan,nan,999000.0,5744.03488810692
nan,2472,SF,6274,13285.0,6,6,0,nan,nan,nan,nan,nan,nan,2750000.0,6158.069840604733
nan,1950,CC,888,,2,1,0,nan,nan,nan,nan,nan,nan,259900.0,3735.6719175178214
nan,2472,SF,1824,5009.0,4,2,0,nan,nan,nan,nan,nan,nan,919000.0,5388.217830064968
nan,1887,SF,5426,89297.0,5,6,0,nan,nan,nan,nan,nan,nan,1750000.0,7557.68531614948
nan,2657,CC,1708,16920.0,3,3,0,nan,nan,nan,nan,nan,nan,1600000.0,5659.416643347833
nan,3109,CC,1400,,2,2,0,nan,nan,nan,nan,nan,nan,394900.0,4892.103288765495
nan,2895,SF,1583,4917.0,4,3,0,nan,nan,nan,nan,nan,nan,370000.0,5825.668640543425
nan,1749,CC,1440,,2,3,0,nan,nan,nan,nan,nan,nan,449900.0,6007.880497963166
nan,2563,SF,1709,61855.0,3,2,0,nan,nan,nan,nan,nan,nan,739000.0,5582.570688657766
nan,2659,SF,2726,20000.0,3,3,0,nan,nan,nan,nan,nan,nan,1675000.0,5691.839287987372
nan,2537,SF,1800,16552.0,2,3,0,nan,nan,nan,nan,nan,nan,1800000.0,5552.375919217637
Port O Pines,2645,SF,2237,10890.0,4,2,0,nan,nan,nan,nan,nan,nan,875000.0,
nan,2642,SF,1566,23075.0,3,2,0,nan,nan,nan,nan,nan,nan,875000.0,5606.623486005859
nan,2563,SF,1292,20473.0,2,2,0,nan,nan,nan,nan,nan,nan,649000.0,5562.273373998496
nan,2554,SF,8552,51836.0,6,9,0,nan,nan,nan,nan,nan,nan,14495000.0,6068.545225303921
nan,2631,SF,1264,60113.0,3,3,0,nan,nan,nan,nan,nan,nan,860000.0,5517.810814219873
Popular Springfield Neighborhood in Springfield near the Chicopee line,1104,SF,1502,5249.0,4,2,0,nan,nan,nan,nan,nan,nan,250000.0,
Bass River,2664,SF,1592,21344.0,3,2,0,nan,nan,nan,nan,nan,nan,757000.0,
nan,1913,SF,2017,8270.0,5,2,0,nan,nan,nan,nan,nan,nan,659000.0,6392.759316631448
nan,3470,SF,2604,2962080.0,3,2,0,nan,nan,nan,nan,nan,nan,549000.0,5601.961085345942
nan,2540,MF,1961,5624.0,4,3,0,nan,nan,nan,nan,nan,nan,1400000.0,5900.739902095905
nan,2632,SF,1300,10454.0,3,2,0,nan,nan,nan,nan,nan,nan,789000.0,5624.975076944751
nan,2649,MF,2400,354142.0,8,4,0,nan,nan,nan,nan,nan,nan,3200000.0,6224.539660416018
nan,2537,SF,3202,0.53,4,3,0,nan,nan,nan,nan,nan,nan,1075000.0,5509.863749440775
nan,2563,CC,350,,1,1,0,nan,nan,nan,nan,nan,nan,299000.0,2707.0646701410737
nan,2563,SF,1840,0.11,3,2,0,nan,nan,nan,nan,nan,nan,1100000.0,5032.648964648489
Town Neck,2563,SF,1726,9583.0,4,2,0,nan,nan,nan,nan,nan,nan,900000.0,
nan,2540,SF,5107,52843.0,5,6,0,nan,nan,nan,nan,nan,nan,3500000.0,6117.254624130086
nan,2145,MF,4859,0.13,8,8,0,nan,nan,nan,nan,nan,nan,2666000.0,5345.651644338689
nan,2719,SF,1148,12802.0,3,1,0,nan,nan,nan,nan,nan,nan,425000.0,4094.6618563590478
nan,2771,SF,2612,93088.0,3,4,0,nan,nan,nan,nan,nan,nan,989000.0,5721.308595128665
nan,3042,SF,1920,23522.0,3,2,0,nan,nan,nan,nan,nan,nan,744900.0,5564.464444780746
West Wind Terrace,2878,SF,1747,14854.0,3,2,0,nan,nan,nan,nan,nan,nan,649000.0,
Annisquam,1930,SF,2499,27585.0,3,3,0,nan,nan,nan,nan,nan,nan,1525000.0,
nan,1267,SF,1192,37723.0,3,2,0,nan,nan,nan,nan,nan,nan,295000.0,6007.551959915299
nan,1226,SF,2225,8712.0,3,2,0,nan,nan,nan,nan,nan,nan,289900.0,6509.004841287595
nan,1226,SF,1992,10380.0,4,2,0,nan,nan,nan,nan,nan,nan,249900.0,6469.092631335535
nan,1201,MF,2968,6926.0,7,3,0,nan,nan,nan,nan,nan,nan,289900.0,7078.55901717715
nan,1201,SF,1858,8015.0,3,2,0,nan,nan,nan,nan,nan,nan,395000.0,6520.601377985549
nan,1238,SF,1456,13068.0,3,2,0,nan,nan,nan,nan,nan,nan,399900.0,6264.485733405936
nan,1201,MF,2832,5750.0,6,4,0,nan,nan,nan,nan,nan,nan,270000.0,7414.743135689743
nan,1201,SF,1188,7667.0,4,2,0,nan,nan,nan,nan,nan,nan,299900.0,5873.469837021377
nan,1226,SF,1474,28994.0,3,3,0,nan,nan,nan,nan,nan,nan,389000.0,7015.353387771499
nan,2649,SF,1840,22869.0,3,3,0,nan,nan,nan,nan,nan,nan,675000.0,5655.246817761048
nan,2375,SF,1706,9000.0,3,2,0,nan,nan,nan,nan,nan,nan,419900.0,5490.444791987458
nan,2359,SF,1600,62200.0,3,3,0,nan,nan,nan,nan,nan,nan,699900.0,5670.619472630606
nan,2056,SF,3688,291095.0,4,4,0,nan,nan,nan,nan,nan,nan,1299000.0,7523.16739572517
nan,2771,SF,1533,22521.0,3,2,0,nan,nan,nan,nan,nan,nan,619000.0,5607.645330887213
nan,2895,CC,1052,,2,2,0,nan,nan,nan,nan,nan,nan,289900.0,4833.131467464671
Stadium,2910,SF,525,3200.0,2,1,0,nan,nan,nan,nan,nan,nan,263000.0,
Sherwood Forest,1940,SF,2627,15002.0,4,3,0,nan,nan,nan,nan,nan,nan,799888.0,
nan,1568,CC,1945,2326975.0,2,3,0,nan,nan,nan,nan,nan,nan,650000.0,6721.169814840074
nan,2777,SF,2740,212572.0,3,4,0,nan,nan,nan,nan,nan,nan,699900.0,5721.308595128665
nan,1254,SF,1036,14810.0,2,1,0,nan,nan,nan,nan,nan,nan,295000.0,4375.165989306075
nan,2642,SF,1931,21344.0,4,3,0,nan,nan,nan,nan,nan,nan,929000.0,6062.724911711179
nan,2631,SF,3863,41881.0,4,5,0,nan,nan,nan,nan,nan,nan,2195000.0,6048.387777150427
nan,2653,SF,1686,20473.0,4,3,0,nan,nan,nan,nan,nan,nan,900000.0,6032.830418178893
nan,2645,SF,1703,18942.0,3,2,0,nan,nan,nan,nan,nan,nan,849000.0,5581.919845645421
nan,3104,MF,2622,0.06,5,2,0,nan,nan,nan,nan,nan,nan,545000.0,5121.065644244893
nan,2571,SF,1261,5980.0,3,2,0,nan,nan,nan,nan,nan,nan,474900.0,5404.030457598235
nan,2910,SF,1026,3200.0,3,2,0,nan,nan,nan,nan,nan,nan,374900.0,5285.237896834688
nan,2864,SF,2263,13591.0,3,3,0,nan,nan,nan,nan,nan,nan,599000.0,5586.04359543481
nan,3064,SF,2477,8755.0,5,3,0,nan,nan,nan,nan,nan,nan,649900.0,5953.645693023623
nan,2472,CC,850,,1,1,0,nan,nan,nan,nan,nan,nan,499900.0,3368.313763900877
nan,3102,CC,898,,2,1,0,nan,nan,nan,nan,nan,nan,212000.0,3539.1288534822634
nan,2557,SF,984,10018.0,3,2,0,nan,nan,nan,nan,nan,nan,985000.0,5464.688519193989
nan,1453,SF,1910,19911.0,5,2,0,nan,nan,nan,nan,nan,nan,559000.0,6556.889168807047
nan,1089,MF,10313,8250.0,28,9,0,nan,nan,nan,nan,nan,nan,1590000.0,7267.815425487184
nan,1267,CC,1190,,2,2,0,nan,nan,nan,nan,nan,nan,650000.0,5043.881819890551
nan,3031,SF,3884,56628.0,4,4,0,nan,nan,nan,nan,nan,nan,669000.0,6075.837629158797
nan,1568,SF,2038,130549.0,4,3,0,nan,nan,nan,nan,nan,nan,599900.0,7202.47535227835
nan,2494,SF,1693,12937.0,3,2,0,nan,nan,nan,nan,nan,nan,1175000.0,5588.4252182666205
nan,2458,SF,3563,14819.0,4,3,0,nan,nan,nan,nan,nan,nan,1925000.0,6109.0189415996
nan,1940,SF,1570,7170.0,3,2,0,nan,nan,nan,nan,nan,nan,575000.0,6106.0226744764095
nan,1605,SF,1320,21780.0,3,1,0,nan,nan,nan,nan,nan,nan,299900.0,4636.6201182002405
nan,2664,SF,2472,10890.0,3,2,0,nan,nan,nan,nan,nan,nan,829900.0,5473.141900099132
nan,1845,SF,1572,52272.0,3,2,0,nan,nan,nan,nan,nan,nan,549000.0,6279.464373322971
nan,3062,CC,1706,,2,3,0,nan,nan,nan,nan,nan,nan,529999.0,5038.975725620818
nan,2155,SF,1365,5610.0,2,1,0,nan,nan,nan,nan,nan,nan,591818.0,3959.9434322518364
nan,3102,MF,4021,50093.0,6,4,0,nan,nan,nan,nan,nan,nan,778500.0,6177.519734822882
nan,1851,CC,1145,,3,1,0,nan,nan,nan,nan,nan,nan,235000.0,3970.1213142362803
nan,2148,SF,1547,3825.0,4,1,0,nan,nan,nan,nan,nan,nan,495000.0,4205.913903187797
nan,2539,SF,1668,30222.0,3,2,0,nan,nan,nan,nan,nan,nan,1899000.0,5580.898000764068
nan,2895,MF,1976,6534.0,6,2,0,nan,nan,nan,nan,nan,nan,439900.0,5585.272439864793
nan,2814,SF,512,31799.0,1,1,0,nan,nan,nan,nan,nan,nan,299900.0,3742.999418844472
nan,2863,CC,1356,,3,2,0,nan,nan,nan,nan,nan,nan,330000.0,5005.761915304685
nan,2539,SF,3345,9583.0,4,5,0,nan,nan,nan,nan,nan,nan,4549000.0,5901.363117311532
nan,1742,SF,1982,11911.0,3,2,0,nan,nan,nan,nan,nan,nan,1275000.0,6655.58664651353
Far North End,2745,SF,1238,8712.0,3,1,0,nan,nan,nan,nan,nan,nan,365000.0,
nan,1581,CC,3200,,2,3,0,nan,nan,nan,nan,nan,nan,735000.0,5998.506598279078
nan,2666,SF,819,50093.0,1,2,0,nan,nan,nan,nan,nan,nan,775000.0,5063.180923353605
nan,2132,MF,2760,5000.0,5,2,0,nan,nan,nan,nan,nan,nan,994900.0,5185.711834729449
nan,2908,SF,987,9006.0,2,1,0,nan,nan,nan,nan,nan,nan,269900.0,3976.360623051955
nan,6066,SF,1434,9583.0,4,2,0,nan,nan,nan,nan,nan,nan,309900.0,5564.414525851074
nan,2914,SF,1800,10085.0,4,2,0,nan,nan,nan,nan,nan,nan,449000.0,5635.629423880453
nan,2129,CC,946,,2,2,0,nan,nan,nan,nan,nan,nan,915000.0,4427.058662619769
nan,3042,SF,4794,37462.0,6,3,0,nan,nan,nan,nan,nan,nan,729000.0,6146.145725361566
nan,2539,SF,1200,22215.0,3,2,0,nan,nan,nan,nan,nan,nan,1150000.0,5471.28549799562
nan,2631,CC,935,,2,2,0,nan,nan,nan,nan,nan,nan,384900.0,4828.984953222395
nan,2540,SF,2002,10925.0,4,3,0,nan,nan,nan,nan,nan,nan,695000.0,6053.950998196953
nan,2635,SF,2825,51836.0,3,4,0,nan,nan,nan,nan,nan,nan,1000000.0,5721.308595128665
nan,2631,SF,1539,16000.0,3,2,0,nan,nan,nan,nan,nan,nan,675000.0,5607.645330887213
nan,2360,SF,480,7841.0,2,1,0,nan,nan,nan,nan,nan,nan,349900.0,3699.4954204858645
Scraggy Neck,2534,SF,3170,60112.8,3,4,0,nan,nan,nan,nan,nan,nan,3700000.0,
nan,2635,SF,1801,52272.0,3,4,0,nan,nan,nan,nan,nan,nan,1000000.0,5703.791254554742
nan,2332,SF,1440,40075.0,3,1,0,nan,nan,nan,nan,nan,nan,525000.0,4185.116372279323
nan,2649,SF,2181,12284.0,3,3,0,nan,nan,nan,nan,nan,nan,724000.0,5630.647026895123
nan,2563,SF,2319,36155.0,4,3,0,nan,nan,nan,nan,nan,nan,895000.0,5998.52935362744
Captains Village,2664,SF,1314,13068.0,2,2,0,nan,nan,nan,nan,nan,nan,579000.0,
nan,2150,CC,1084,,2,2,0,nan,nan,nan,nan,nan,nan,625000.0,4669.37721664202
nan,1379,SF,1528,108900.0,1,1,0,nan,nan,nan,nan,nan,nan,299000.0,4126.5186551376355
nan,1440,SF,2131,13665.0,3,2,0,nan,nan,nan,nan,nan,nan,399000.0,6661.099770155633
nan,1583,SF,2344,55321.0,3,4,0,nan,nan,nan,nan,nan,nan,699900.0,7850.433705168343
nan,1440,SF,1456,10800.0,3,2,0,nan,nan,nan,nan,nan,nan,260000.0,6262.624465319783
nan,1510,CC,974,,1,1,0,nan,nan,nan,nan,nan,nan,379000.0,3396.5422026983347
nan,1505,CC,1236,,2,2,0,nan,nan,nan,nan,nan,nan,387000.0,5030.18682915885
nan,1473,SF,2800,87307.0,3,4,0,nan,nan,nan,nan,nan,nan,689900.0,7839.029921521502
nan,1440,SF,1704,39138.0,3,2,0,nan,nan,nan,nan,nan,nan,475000.0,6273.7938189596825
nan,1420,SF,1948,11748.0,3,3,0,nan,nan,nan,nan,nan,nan,499500.0,7408.13641601864
nan,2210,CC,1176,,1,2,0,nan,nan,nan,nan,nan,nan,2100000.0,4379.7714846217605
nan,1440,SF,1369,8182.0,3,2,0,nan,nan,nan,nan,nan,nan,355000.0,5959.016494756901
nan,1440,MF,2652,8093.0,4,2,0,nan,nan,nan,nan,nan,nan,329900.0,6283.416143243345
nan,1432,CC,1800,,2,3,0,nan,nan,nan,nan,nan,nan,549000.0,6025.028856724102
nan,1606,SF,914,7625.0,2,1,0,nan,nan,nan,nan,nan,nan,279900.0,4300.383323031241
nan,1523,CC,1546,21780.0,2,2,0,nan,nan,nan,nan,nan,nan,399900.0,6066.106704248688
West Lynn by Saugus River,1905,SF,1622,4634.0,3,1,0,nan,nan,nan,nan,nan,nan,599000.0,
nan,1923,SF,1924,10999.0,4,3,0,nan,nan,nan,nan,nan,nan,724000.0,7184.261525664737
nan,1701,SF,5197,92478.0,4,4,0,nan,nan,nan,nan,nan,nan,1369000.0,7519.241933039266
nan,1864,SF,2768,40511.0,3,3,0,nan,nan,nan,nan,nan,nan,779900.0,7512.150227477214
nan,1960,SF,1080,5759.0,3,1,0,nan,nan,nan,nan,nan,nan,619000.0,4377.206757387434
nan,1776,SF,5225,42178.0,5,5,0,nan,nan,nan,nan,nan,nan,1599000.0,7557.68531614948
nan,1420,SF,1305,9344.0,2,1,0,nan,nan,nan,nan,nan,nan,389999.0,4329.815868269994
South Amherst,1002,SF,1790,40000.0,4,2,0,nan,nan,nan,nan,nan,nan,545000.0,
nan,1453,MF,2153,7720.0,3,2,0,nan,nan,nan,nan,nan,nan,399900.0,6513.258232541408
nan,1570,CC,1536,,2,2,0,nan,nan,nan,nan,nan,nan,289900.0,5178.256867073309
nan,1453,SF,1198,130244.0,3,2,0,nan,nan,nan,nan,nan,nan,499900.0,6004.771235849092
nan,1453,SF,1607,10000.0,3,2,0,nan,nan,nan,nan,nan,nan,449900.0,6262.043512921586
nan,1440,SF,1852,4953.0,4,3,0,nan,nan,nan,nan,nan,nan,324900.0,6912.216091692032
nan,1089,SF,948,7010.0,2,1,0,nan,nan,nan,nan,nan,nan,335900.0,4287.125021726836
nan,1109,SF,1780,6203.0,5,2,0,nan,nan,nan,nan,nan,nan,265000.0,5939.019299697136
nan,1075,SF,1582,30636.0,3,2,0,nan,nan,nan,nan,nan,nan,589900.0,6286.124571254371
nan,1095,SF,1784,30000.0,3,3,0,nan,nan,nan,nan,nan,nan,579999.0,7047.065437263382
nan,1002,CC,937,,2,2,0,nan,nan,nan,nan,nan,nan,319000.0,4969.4168580393125
nan,1002,SF,1890,51836.0,3,2,0,nan,nan,nan,nan,nan,nan,695000.0,6671.830372241959
nan,1013,SF,1175,11600.0,3,2,0,nan,nan,nan,nan,nan,nan,329900.0,5982.735800122815
Wonderful!!,1056,SF,3465,63062.0,4,4,0,nan,nan,nan,nan,nan,nan,725000.0,
nan,1020,SF,2180,12236.0,4,2,0,nan,nan,nan,nan,nan,nan,354900.0,6469.974784540843
nan,1550,MF,2074,6000.0,4,2,0,nan,nan,nan,nan,nan,nan,362500.0,6263.295518967345
nan,1057,SF,1380,58370.0,2,2,0,nan,nan,nan,nan,nan,nan,230000.0,5905.423237165789
nan,1545,CC,1768,,2,2,0,nan,nan,nan,nan,nan,nan,650000.0,5187.769526730499
nan,1609,CC,1604,,2,3,0,nan,nan,nan,nan,nan,nan,429000.0,6025.717125464216
nan,1473,SF,1064,82764.0,1,1,0,nan,nan,nan,nan,nan,nan,350000.0,4055.885773684629
nan,1005,SF,1401,27117.0,3,1,0,nan,nan,nan,nan,nan,nan,329900.0,4622.416385820659
